arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
M_both,17,ds:ballroom,86,0.972813,0.961188,0.961188,86,0.957635,0.947573,0.958038
M_both,17,ds:beatles,23,0.954907,0.897174,0.937230,23,0.902184,0.792912,0.867494
M_both,17,ds:candombe,5,0.994392,0.981681,0.981681,5,0.992593,0.985714,0.985714
M_both,17,ds:filosax,6,0.994696,0.991652,0.991652,6,0.986276,0.973309,0.973309
M_both,17,ds:groove_midi,42,0.933015,0.891778,0.891778,42,0.906175,0.860837,0.898885
M_both,17,ds:guitarset,23,0.934966,0.897816,0.925408,23,0.927091,0.918070,0.941880
M_both,17,ds:hainsworth,28,0.920575,0.859063,0.926068,28,0.722252,0.648781,0.788543
M_both,17,ds:harmonix,114,0.958528,0.883182,0.964473,114,0.937399,0.857864,0.929760
M_both,17,ds:hjdb,29,0.986969,0.977645,0.977645,29,0.967190,0.958939,0.958939
M_both,17,ds:jaah,15,0.931190,0.833801,0.900468,15,0.777530,0.738811,0.800343
M_both,17,ds:rwc,29,0.851489,0.733005,0.807620,29,0.839009,0.783774,0.841429
M_both,17,ds:simac,75,0.823679,0.750387,0.843969,0,nan,nan,nan
M_both,17,ds:smc,27,0.630892,0.507571,0.648745,0,nan,nan,nan
M_both,17,ds:tapcorrect,13,0.931619,0.802371,0.949162,13,0.916718,0.809147,0.880575
